Gene_name	Length
F56A8.9	233
pals-14	355
Y106G6H.1	453
acs-10	566
C27A2.7	202
W09D6.1	714
gck-1	633
F13A2.9	78
F52C6.3	197
C54C6.4	303
Y41C4A.9	577
F58D5.2	188
F55F10.3	181
T27A10.5	108
fbxa-61	306
slo-1	1138
acs-13	676
F09C6.3	231
nrde-1	563
pezo-1	1704
F22D6.9	368
dpy-1	1427
phip-1	116
swsn-1	792
vab-10	4932
Y53G8AM.4	309
Y47D3B.4	492
ugt-12	534
Y40A1A.2	71
acdh-4	319
dsl-1	252
cyp-33c1	495
R07H5.11	123
agt-1	133
npr-16	436
nhr-187	357
tag-68	415
C01G12.5	279
M04C9.1	208
K11H12.9	374
C33D9.3	351
arrd-13	460
vab-10	3424
Y62E10A.6	458
T02H6.1	518
dnc-4	413
dmsr-14	291
dhs-24	384
fbn-1	2734
slrp-1	114
ZK180.8	47
rog-1	599
hrpl-1	339
col-83	346
F25E5.4	425
acdh-2	171
glc-4	500
F32D8.13	187
ZK177.11	109
duxl-1	430
twk-2	1519
wsp-1	781
T01G6.1	279
elo-8	111
syg-2	720
unc-31	1401
Y71G10AR.4	525
slc-17.1	479
C30B5.6	253
fbxa-218	38
egl-15	1101
spe-41	711
cyp-35a5	494
papl-1	455
Y69H2.3	526
zen-4	785
ZK1248.11	201
T12A7.2	365
F23C8.7	417
arrd-26	323
hsp-3	325
pck-1	651
T16G12.9	349
F23B2.10	393
nhr-27	334
prx-14	258
C04G6.6	103
Y116A8C.25	260
C17H11.5	161
W07A12.4	528
F07G11.1	317
F36F2.8	101
cpsf-4	302
mca-3	1137
rpa-4	293
vab-10	3694
che-7	559
avr-14	430
hsd-2	374
F41G4.7	403
C25H3.10	140
pola-1	1456
C15H11.10	118
C42C1.8	544
C08B6.14	427
ets-7	218
unc-33	523
bca-2	139
ech-3	209
F11F1.1	607
twk-34	558
Y54H5A.2	375
C25H3.14	143
dpt-1	745
plpp-1.1	385
dhs-2	343
sfxn-5	233
unc-52	3271
T13H5.1	794
fbn-1	2779
bli-6	297
C47E12.2	306
obr-1	842
irld-17	489
Y71F9AL.10	152
F16C3.1	399
C50D2.10	62
exoc-7	630
clec-145	354
trpp-1	142
mfsd-11	458
C16C8.13	141
Y23H5B.3	196
F09C8.1	374
T24C12.1	308
unc-31	1390
F18A12.2	162
C48B6.4	623
gana-1	451
C48E7.6	1996
Y10G11A.1	301
dgk-2	144
lbp-9	137
F23F1.5	322
symk-1	1143
inft-2	1120
tmed-3	203
Y50D7A.10	138
duo-1	877
nhr-115	322
Y49E10.21	683
nova-1	417
lim-9	174
pkn-1	1018
lsy-12	1256
dhs-11	147
nstp-6	127
itsn-1	1087
F19C7.2	540
crh-1	331
scav-6	590
glr-8	547
Y54F10BM.6	219
Y66D12A.9	248
T05G5.5	83
F54D5.12	487
jun-1	175
ketn-1	4963
Y37E11AL.12	70
bus-17	340
crn-3	870
ZC581.7	395
ZC328.3	616
lgc-24	389
lgc-17	401
agl-1	1467
T07D4.5	142
emc-6	111
nhr-165	362
F26B1.1	166
raga-1	312
mdt-31	178
T20F5.7	294
nsy-1	1481
F57C12.2	281
ZC239.5	204
R03G5.6	187
Y94H6A.12	120
clec-45	155
H09F14.1	328
nas-4	365
mks-6	1202
fbxa-127	294
K08E5.6	102
cdc-5l	755
pabp-2	205
F43D2.3	211
srw-143	368
trpp-11	283
C09E8.6	9
T25B9.11	92
cpn-2	113
M110.10	97
F56A11.4	405
pals-27	424
C04A11.2	439
F28E10.1	41
ZC15.3	343
F48E8.3	493
kmo-2	405
ptd-2	936
W04G3.7	190
T04F3.1	3393
R13H7.2	408
F21C10.5	103
R09E10.2	198
Y54G2A.10	188
T22G5.1	325
K02E2.7	286
snpc-1.2	445
srh-78	353
tag-244	168
C25E10.5	492
irld-67	170
Y70G10A.2	1489
nstp-1	215
clec-24	373
Y47H10A.3	333
srz-16	330
F58D5.2	62
R05G6.10	489
R04A9.6	369
srd-69	324
F49F1.14	170
M01E11.1	293
C08F8.2	438
Y43H11AL.1	165
ceh-76	218
F10D2.10	333
hxk-2	552
Y50E8A.12	110
klp-12	1461
E02A10.3	206
sdz-36	138
plx-1	1756
T22D1.1	528
ptr-10	900
xpa-1	241
Y45G5AM.4	129
nlg-1	422
F07H5.10	334
kqt-3	617
C53D6.11	261
wago-5	912
R13H7.2	426
ugt-38	523
cyp-25a3	502
rskn-1	804
C18A11.3	268
F42A6.5	102
Y116A8B.1	120
math-1	186
sri-15	351
F31A3.3	170
Y62E10A.13	285
srsx-37	302
F54B8.4	104
Y38H8A.1	272
pcp-4	1042
str-176	347
C38C3.3	304
W09B6.4	323
asd-2	486
sri-11	349
R02E4.2	353
M01H9.3	152
srbc-31	298
Y71F9AL.12	299
Y34B4A.5	219
F52A8.3	137
F01F1.2	161
alkb-7	227
F08C6.5	192
srh-30	340
lin-24	165
C17H12.10	225
str-74	351
srxa-1	320
rft-2	188
zig-13	352
F38A5.2	452
F54C9.14	238
Y60A3A.8	372
srm-6	338
F42C5.6	158
H41C03.1	396
Y39B6A.69	49
pals-2	387
C30G4.4	344
F11C3.1	431
T05A7.6	758
K03B4.4	87
mex-3	180
rpl-32	134
C04A11.5	90
srv-25	328
W03H9.2	164
lido-15	310
Y71G12B.33	234
tag-229	200
ceh-38	643
cwp-1	108
Y105C5A.9	57
srv-22	314
Y81G3A.6	133
Y102A5C.40	166
ZK218.4	268
daf-15	1782
C32E12.1	552
eif-3.i	73
ztf-26	145
D1086.3	194
ifb-2	577
clec-202	476
cwp-4	402
F40F11.4	350
plpp-1.2	342
dnj-16	395
fbxa-115	319
fubl-1	611
F13A7.7	358
Y37F4.3	102
W01D2.6	72
F43D9.1	1226
rga-9	343
R12E2.13	206
F35A5.2	111
col-60	302
R160.14	79
mrpl-28	310
ipla-1	779
H12D21.10	120
arid-1	407
F55G1.7	282
F43B10.1	605
Y92H12BR.2	177
mpz-4	402
Y39A3CL.4	411
F49C5.11	166
rbm-22	56
W02D7.4	232
F40F8.5	337
scm-1	269
rmd-6	225
K08F8.5	385
JC8.4	176
F54G2.1	1193
srbc-26	293
C37A5.11	70
kel-1	113
Y50E8A.5	182
kbrl-1	300
F40G12.4	264
fbxa-22	172
C44B12.3	86
F21H7.3	170
R07B7.10	285
B0432.10	303
T05C3.2	1793
M176.11	220
pqn-13	572
Y49F6B.6	77
pgp-2	1289
F58D2.3	161
H01G02.4	146
cyp-25a1	502
smz-2	274
tag-343	996
srh-22	288
F02D8.9	103
rbd-1	388
F19G12.1	159
hlh-17	101
T01G5.8	82
C45E1.5	103
F45F2.9	187
Y41E3.7	396
M05D6.2	521
T02D1.4	446
Y59C2A.3	782
C08D8.1	443
W05E10.1	484
lips-5	329
chmp-7	411
clec-24	396
C27C12.1	264
madf-6	275
C06G1.1	519
T04B8.5	952
fbxa-103	439
cyk-4	681
K03A1.4	184
Y51F10.3	337
C17F4.12	119
clec-79	575
H20E11.3	361
D1086.12	141
lev-11	193
Y51A2A.5	635
T23F6.3	28
fipr-29	72
mec-2	392
W04E12.5	185
Y73F8A.35	570
Y32G9A.3	142
C52D10.3	197
nlp-5	123
cng-2	819
irld-44	548
T27A1.3	334
Y54G2A.16	126
tph-1	429
C17H12.2	588
T05C7.5	51
ZK1058.9	312
clec-175	569
unc-42	213
fln-1	2255
W10G11.3	209
K08D8.4	513
srh-51	348
attf-3	1234
Y48C3A.14	364
H35B03.2	375
W02F12.4	401
spp-23	104
srh-111	336
F27E5.9	122
W02D9.9	79
C17B7.3	45
Y39A1A.16	374
pqn-52	244
sdz-4	345
srw-120	370
hrpf-1	549
F32B5.6	429
K05F6.4	390
C08F8.6	380
C05B5.16	232
tag-241	1593
arl-13	188
mltn-8	799
C08G5.7	99
ceh-38	606
F32A7.8	73
plc-1	1886
ZK616.3	51
srw-119	367
C17H11.6	748
Y55B1BR.6	160
Y32G9A.2	91
C50E3.7	355
Y41D4B.6	420
K01A6.4	284
srx-17	230
F53F10.2	22
ceh-38	614
trpp-12	380
Y43E12A.3	301
clec-80	178
pptr-2	557
hpo-13	930
slo-2	1086
srh-17	330
Y57A10C.9	247
F57E7.1	113
Y62E10A.13	263
srh-213	330
ZK682.7	250
lfi-1	2396
C17G10.13	386
valv-1	84
hlh-16	146
C13F10.5	144
Y39E4B.10	493
rnp-6	339
add-2	294
clec-167	488
nlp-35	71
oac-39	711
C50C3.12	116
che-1	273
vab-23	199
C09B9.85	555
pqn-78	335
R05G6.10	532
F08G12.1	635
F58G1.3	364
flap-1	373
Y62H9A.5	165
nlp-43	105
Y102A11A.1	296
pals-17	251
T11F9.1	428
clec-177	297
rgs-1	247
F21H7.12	188
gst-44	254
Y38C1AA.7	159
clec-108	190
nuo-6	172
fipr-6	73
ZK354.9	296
grl-23	385
sdz-11	312
C32H11.6	194
Y8A9A.3	158
R02D5.6	335
C17C3.1	60
C06B3.7	303
cpsf-1	352
R11D1.10	394
H35N09.1	115
H27M09.5	341
C05C10.7	214
F25E5.9	119
C50H11.13	350
str-166	342
F33H2.8	330
C17E4.11	217
sri-5	340
M01G12.10	144
chil-18	429
W09C3.1	439
F53C11.4	530
F20E11.7	359
srd-17	339
decr-1.1	138
T12G3.11	22
F33H2.8	169
F57A10.2	155
acs-14	544
iscu-1	153
C01F1.5	308
clec-172	170
Y54G2A.49	151
srh-166	334
T16A1.10	56
Y43F8C.17	189
sipa-1	997
irk-2	494
tag-304	397
dac-1	317
F55B11.6	91
F18E3.11	90
C47E12.12	152
fpn-1.1	509
fbxc-49	216
C42C1.3	204
gadr-6	710
mrpl-16	240
F15B9.8	168
K04G7.1	558
B0281.5	179
nlp-19	99
M03E7.1	146
lmd-3	830
F57C9.4	653
Y105E8A.13	147
Y51F10.4	81
F53B1.8	743
flp-15	87
iglr-1	695
srbc-40	298
F23A7.3	274
T01G1.4	299
cutl-25	385
F02H6.2	478
ZK105.3	802
F41B4.1	342
M110.8	91
M151.1	506
cpt-5	735
fln-1	2070
C55A6.10	269
F14D2.15	299
grd-6	486
ZC239.22	142
T24E12.11	195
T10E9.3	583
C32H11.5	194
C17A2.4	348
F46A9.2	276
Y41G9A.5	411
ser-7	410
clec-199	643
Y49E10.18	335
W02C12.2	100
hpl-2	303
aps-2	142
cnc-9	78
Y53F4B.9	1168
Y116F11B.2	403
R13H4.5	323
Y69A2AR.28	108
C44B11.1	190
txt-3	335
K04H8.3	222
K08D8.4	439
srt-50	328
srd-27	320
F09B9.4	194
T27C4.1	243
srh-271	334
mel-46	146
C16C8.5	180
ZK484.6	153
C36E8.6	91
gbb-1	866
F49E11.7	384
D1007.5	402
Y95B8A.8	764
sftb-2	602
R02D5.7	149
ZC204.6	170
F02C12.3	38
T20B3.1	610
C10A4.4	192
C01G10.18	66
frpr-5	493
srz-96	324
Y47D3A.14	287
str-199	323
pals-25	305
dur-1	206
dyla-1	271
mbk-2	523
brf-1	746
pitr-1	462
sek-3	371
F26D2.3	476
T07F10.5	116
afmd-2	217
die-1	622
dlc-3	111
Y43F8B.18	246
ucr-2.3	427
R11A8.1	583
ppw-1	697
F22F7.4	528
T17H7.7	469
clec-89	324
T13F3.6	168
nra-3	885
cyp-31a3	495
tag-77	1029
ZK488.5	521
nhr-259	176
spsb-1	397
tat-2	1270
nas-30	128
Y69H2.10	348
tln-1	631
dnj-29	752
C31B8.7	474
nhr-70	389
vps-15	1354
twk-43	496
egrh-2	294
col-99	692
ugt-18	533
K06A9.1	1117
alfa-1	731
gpa-18	320
ugt-23	435
hdl-2	611
slc-36.2	449
Y50D4C.3	605
irg-5	343
lido-14	178
T24B8.3	104
C10C5.5	397
K07A12.4	610
syg-2	928
F36H2.3	1390
Y105C5B.25	462
C11H1.2	460
M05D6.1	361
K07C5.13	85
taf-11.1	345
unc-31	1382
cyp-33e2	494
oac-17	676
nep-8	686
yars-2	447
luc-7L3	319
chil-9	460
R01B10.3	98
Y4C6A.4	98
F44G3.7	705
Y53C10A.10	359
T20D4.19	139
mys-2	179
gcp-2.2	779
cyp-35b2	499
ell-1	678
npp-7	1217
Y82E9BR.16	575
C08G5.7	251
ZK1240.11	129
zfh-2	1253
Y75B7B.2	204
Y37H2A.18	242
cyp-33a1	492
C55C3.1	606
flp-17	130
sftd-3	189
C09H10.5	158
R11G1.6	901
D2023.1	332
far-4	205
D1014.7	521
unc-68	5199
F30F8.9	288
F38B6.7	391
F23G4.1	184
Y59A8B.21	506
catp-6	893
tag-77	846
xpc-1	1119
cey-4	294
crb-1	1722
math-34	514
let-23	1335
ZK84.5	84
K02C4.3	1256
dys-1	2504
ZK792.4	510
F49F1.7	170
bcmo-1	529
W08F4.3	228
dagl-2	659
col-147	290
let-767	337
T13H10.2	468
C35E7.10	430
Y43H11AL.1	476
Y54G2A.40	625
vab-10	3571
rme-1	786
T03G11.9	183
C36B7.5	1121
mut-14	528
glr-5	932
lron-7	586
npp-23	371
col-111	332
C56E6.4	202
mod-1	442
ZK721.4	298
seb-2	522
F52H2.7	770
K06H6.2	288
T28F3.5	1612
ugt-53	515
gtsf-1	169
F59G1.4	118
dma-1	603
D2089.8	137
F44E7.4	1051
mfsd-6	630
nhr-87	363
ttr-50	213
lin-29	317
wsp-1	607
lec-4	283
Y71F9AL.1	432
eps-8	845
F48E3.8	2111
algn-13	179
Y7A5A.20	87
arrd-14	356
ntl-4	794
nhr-195	212
F10E7.1	550
col-99	711
igeg-1	265
pccb-1	522
F21D5.3	743
wdfy-3	3356
K05F1.10	171
ZK418.5	225
T28C6.7	2314
ugt-66	532
W04B5.3	426
F22E5.2	71
che-7	556
M176.10	454
T09B9.1	431
wht-4	636
C16A11.5	202
lmtr-3	145
clec-49	321
fbl-1	628
C14C10.5	1892
T12E12.6	641
tat-3	1411
F55A12.6	214
let-355	856
twk-43	573
C01A2.6	180
hda-11	334
igcm-4	541
K09F6.3	1391
T13C5.3	162
coq-1	393
rpn-8	362
C27F2.4	283
ttc-7	971
W07E11.1	2175
Y43F8B.1	687
lars-2	455
acr-24	578
dhs-23	277
nhr-147	373
dhs-9	319
cyp-34a2	502
pdr-1	386
F19B6.1	569
Y22D7AL.12	69
T05G5.5	246
scl-6	209
afmd-2	69
dgk-2	536
Y37D8A.8	130
mgl-2	1035
T01B7.5	407
nceh-1	424
slc-28.2	575
prp-18	352
spe-39	84
unc-2	2119
R148.3	1115
srbc-10	298
pitp-1	1034
nhr-231	337
sri-4	141
C46H11.1	65
JC8.16	317
W05E10.5	134
Y69A2AR.51	24
srx-46	317
gtf-2h5	71
F58F9.1	112
C42C1.12	119
phf-10	103
F45D3.1	150
C25F6.8	188
C49G7.12	287
ZC262.12	182
B0348.2	86
F59B1.10	428
T13C5.6	186
lag-1	790
aqp-1	295
T09E11.6	494
Y50D7A.13	30
F33D4.6	648
C07H6.9	161
K08H2.4	120
Y64G10A.7	1563
hsb-1	80
F22H10.6	155
W06F12.2	566
Y43F8A.2	502
lin-45	781
F13E9.12	71
irld-62	370
fbxa-148	174
Y55F3AM.21	68
npr-10	365
nhr-251	343
lec-1	285
T07G12.5	198
pptr-2	607
F35A5.8	366
C01A2.1	199
droe-8	416
F19F10.1	210
sqrd-1	277
Y53F4B.27	466
acr-21	613
F36H5.12	173
R04D3.3	430
W01C8.1	138
btbd-10	588
ceh-79	444
srw-43	295
snai-1	193
R13H7.2	402
C26E1.2	466
C44B12.6	201
C44H9.6	596
glb-33	462
Y54F10AM.15	9
C11E4.7	406
M03B6.3	642
C34E11.4	130
Y119C1B.10	308
eif-1.a	216
F54D12.9	140
Y9C12A.1	258
C10C6.7	223
F40A3.4	92
T20B3.14	64
sas-7	1013
rps-22	130
fbxa-138	270
clec-213	349
T06F4.1	168
C54D10.9	188
daf-42	1465
Y54G2A.45	62
C29E4.17	65
sri-66	327
F19C7.8	328
K02E11.4	69
F48D6.4	96
chil-19	452
F59A7.5	239
H04J21.4	89
fbxb-111	317
K01B6.4	125
F33A8.4	467
Y45F3A.8	404
pqn-36	759
Y55B1BR.6	127
ints-3	888
T19D12.1	1679
daf-19	661
M04B2.7	168
nstp-1	318
hpo-32	344
glo-2	106
Y60A3A.21	97
lgc-53	278
str-66	331
clec-3	409
ZK185.1	360
cht-4	360
pqn-87	1479
T28D6.6	222
H06I04.1	456
K02E10.4	486
Y45G5AM.9	423
T21C12.4	212
mob-2	314
aipl-1	600
Y37E3.30	127
fbxa-113	309
D1086.11	207
srsx-11	310
C13C4.4	266
F57C7.4	1520
par-3	1251
ZC334.13	74
clic-1	226
C15B12.3	92
mca-1	1085
fipr-26	57
ooc-3	446
wrt-10	258
M01F1.9	366
dur-1	165
F07D3.3	260
C43C3.4	72
F26D11.2	384
ZC317.6	346
scvp-1	137
Y116A8A.150	53
fat-2	89
F11D11.3	394
dpf-5	582
clec-7	417
fln-1	2072
K10C8.4	95
srh-61	335
tofu-5	311
F57A8.4	396
srh-132	349
mbf-1	156
Y53H1B.2	222
F53H4.4	275
C24A3.1	562
clec-245	195
T20D4.19	74
srw-66	386
B0457.2	321
clec-156	259
F58E2.2	141
F56C9.6	333
W02D3.13	10
srbc-21	287
clec-215	311
C49C3.20	58
gtf-2h1	141
Y43F8B.28	184
K11C4.2	304
K04G11.3	368
T21E8.4	146
smi-1	254
C16C8.26	179
zim-3	581
oac-30	647
blos-7	157
Y37A1B.7	175
lpl-1	250
sys-1	678
F33D11.2	375
F53F4.4	93
pqn-80	1419
mrps-35	151
T27E4.5	213
W08E12.6	215
H01G02.3	177
fbxa-63	305
F35D11.1	136
C17H11.6	329
T07F12.1	283
R10D12.6	91
clec-9	414
cku-80	713
rbm-5	163
F12E12.6	93
srh-46	337
C10C6.7	91
K09C8.9	121
E02H9.3	468
ZK899.5	308
E01G4.3	130
lin-65	573
fbxb-24	292
srg-45	299
F35C11.3	361
T23E1.3	64
clec-86	166
srh-171	311
C07A12.18	73
F56D2.3	195
K01A2.10	257
F56B3.2	432
ZK1290.13	284
T10C6.6	456
cutl-6	374
R02D5.6	341
F47B10.8	237
pezo-1	2404
F32D1.8	106
irld-1	61
prx-3	353
R05D7.7	105
C44C10.9	149
sma-4	189
W10D9.1	64
glrx-22	131
srd-74	323
R04E5.7	118
Y105C5B.14	204
Y68A4B.3	217
gon-14	883
C50D2.1	502
ncl-1	916
pha-2	214
sru-4	339
C17H11.6	149
srw-61	395
cox-15	395
F10D7.5	617
K04C1.2	525
Y47D9A.4	89
C14C10.10	13
ZC455.1	860
W08E12.8	151
tag-297	605
Y41D4A.4	47
C15H11.13	160
nex-4	351
F07B10.7	342
unc-132	419
Y23H5B.12	264
DH11.2	411
col-61	307
C08F11.7	221
fbxa-98	294
sre-50	353
srw-15	376
irg-3	220
C17H11.2	738
T22F3.10	453
srt-7	353
F48F5.8	15
R11H6.4	140
C29E4.15	181
ZK1055.6	53
grl-25	774
K03H1.11	296
C18G1.1	203
F16G10.13	230
F40G12.7	192
lec-12	201
W04A4.2	365
C47E12.9	204
nspe-4	71
dod-6	60
lntl-1	129
grl-18	445
F56C11.3	161
tkr-3	385
W04H10.1	70
Y67D8A.2	84
fbxa-150	363
srx-50	293
F19B10.13	114
hil-7	39
clec-73	577
ncl-1	982
Y26G10.4	340
C09B7.2	153
pqn-42	157
srh-39	332
nspc-3	101
H14A12.5	132
paqr-3	328
T05B4.8	250
F23C8.5	59
C15F1.8	166
T08G11.4	566
F55G7.3	232
fbxa-48	332
str-52	199
acr-17	41
T23B3.1	389
prcc-1	405
Y48C3A.12	675
R07B7.2	636
bath-29	266
C06A8.8	83
dbn-1	643
T01H3.2	980
Y71H2AM.14	278
alh-6	423
fbxb-72	346
ZK1240.3	187
F07A11.1	558
srab-6	330
F01F1.14	133
F16B4.2	367
Y51B9A.7	111
Y57G11C.5	251
srh-85	286
ZC477.3	324
W04D12.1	85
Y18D10A.11	248
F46F5.1	202
gst-11	203
R17.3	429
Y48A6C.8	47
F10G2.4	175
unc-5	657
pals-21	181
T20D3.6	110
pqn-92	441
F38A1.6	127
R193.6	57
T06A4.3	455
ubxn-2	43
F42G4.5	291
F59E11.7	176
C56G7.3	286
daam-1	375
lurp-3	352
srh-19	332
F47B8.14	255
F59B1.6	341
srm-2	336
pqn-27	534
irld-23	320
C08F8.3	415
D1022.2	128
D1086.19	117
F32D1.11	177
W01B11.6	109
ogdh-1	802
lsy-2	365
hil-7	66
rnp-3	188
ZK616.5	197
Y61A9LA.1	512
fbxa-206	365
C01F1.3	631
clec-137	237
unc-101	273
srd-36	322
ZK1225.4	519
srw-57	356
msrp-5	134
D1054.19	78
ephx-1	648
C35A11.3	270
fbxb-1	405
moc-1	435
F59A1.13	494
W02A2.8	41
C04B4.1	491
str-109	324
Y43F8B.1	260
T20H4.2	235
F46F2.5	370
F48A11.4	201
mrps-18.c	139
gut-2	97
C25D7.16	118
D2096.7	136
mel-11	1124
exos-3	226
mis-12	175
str-131	335
T26E4.10	90
dur-1	454
C17H12.12	607
F28B12.1	143
srg-34	334
F39G3.3	714
srh-240	330
Y105E8A.14	224
Y38H6A.5	150
sqst-5	192
sru-21	323
ubr-4	4218
C24B5.1	427
C13G3.1	136
somi-1	550
str-114	351
nmur-3	445
F54H12.7	145
T01C3.11	118
Y23H5A.2	197
C32B5.15	360
spp-6	90
Y39B6A.7	394
Y71F9B.1	139
clec-219	243
clec-123	578
C26H9A.4	11
lin-37	275
acl-14	417
pst-1	393
C14F11.7	82
Y7A5A.7	383
nlp-67	90
F31F4.11	356
Y82E9BL.6	253
sqrd-1	410
W01A8.2	127
str-1	345
F59A7.7	162
C43D7.8	104
nol-14	829
spp-9	103
F14D2.7	153
sre-10	248
F46B3.23	78
Y47D7A.11	129
T24C4.4	155
Y110A2AL.2	483
ZK262.2	353
C05E11.3	257
mpz-1	980
F55G11.6	340
DY3.8	195
F36H9.2	275
msrp-1	96
srbc-61	122
mrpl-37	432
sri-13	341
F55B12.10	83
H21P03.2	397
C46A5.6	316
K08F11.1	55
E02H4.2	598
Y116A8C.40	312
tofu-1	373
F23F1.2	249
C17H1.2	73
aat-9	541
cutl-18	801
rom-4	145
srd-53	336
C55C3.6	274
Y56A3A.31	340
K04C2.2	990
F53B7.7	116
egl-8	1225
clh-3	1082
C46F9.6	87
T22C1.5	199
Y69A2AR.21	169
slo-1	1153
orc-4	263
C17F4.7	186
acdh-9	409
srh-133	349
tag-191	346
ilys-4	159
T08B6.4	631
W10C8.4	212
F46C3.2	385
hecd-1	2611
T05A7.12	260
clp-4	603
B0207.5	3664
metl-5	214
set-28	240
Y71G12B.5	949
nurf-1	452
C14C6.13	300
hpo-33	353
mbl-1	284
cec-2	518
sss-1	278
F54D5.2	426
M117.1	463
fbxb-83	274
C05C12.6	202
pis-1	1074
srx-63	300
T07A9.10	562
pqn-83	307
Y43F8B.24	134
T10D4.19	187
Y50E8A.10	209
grsp-2	262
nphp-2	409
grd-6	541
spch-3	203
repo-1	222
T05B4.14	188
C39E9.12	409
oac-55	742
K08E7.5	1271
arrd-15	357
Y55D5A.4	199
gla-3	644
fbxa-1	302
Y39E4B.10	491
mus-81	183
hbl-1	960
mrpl-55	125
Y97E10AR.2	634
srxa-2	283
Y37H2A.11	158
F44E7.5	413
F35D2.2	377
D1054.18	63
srx-6	308
C45B11.5	113
xbx-6	296
C53C7.3	213
clec-4	425
Y81B9A.1	579
C24A11.1	202
M01B12.4	678
F45D3.4	228
Y4C6B.7	162
F53F1.3	283
Y47G6A.25	440
T24E12.5	678
cpna-3	520
F13G3.10	91
nxf-1	609
F07E5.9	412
Y40H7A.2	220
F07F6.8	318
str-262	353
cnc-2	62
best-7	540
sri-50	305
scl-10	212
srab-3	341
chil-27	407
ZK105.6	274
C17B7.9	200
fbxb-52	334
Y70G10A.3	690
F13E9.11	319
K04A8.21	110
F46B3.14	158
sly-1	657
elt-1	106
C40H1.7	375
K08C7.6	285
str-181	346
ZC155.4	375
C49A9.1	392
W09D10.4	330
C25F9.10	163
ptr-18	895
pals-29	418
F55G11.7	342
F13E9.19	44
clec-25	349
clec-199	657
Y54G2A.26	326
acdh-7	412
ztf-23	419
Y53H1A.7	124
slo-1	1140
str-113	341
chil-4	457
Y54F10BM.20	301
F48E3.6	223
mrps-21	113
mut-16	1050
clec-251	344
Y9C2UA.1	384
W08E12.2	120
egrh-3	61
F49E8.7	510
farl-11	976
rbd-1	872
T26C11.2	343
sre-40	363
dnj-14	217
F36H12.2	384
C36C5.4	159
K08D8.1	86
F17E9.16	144
Y39H10B.2	254
Y32B12B.4	402
rdy-2	279
ssq-4	373
T28A11.22	170
D1081.19	442
T05A7.3	155
C32E8.9	268
F13B6.1	348
C32C4.3	365
C40H5.2	115
F33D4.6	396
cul-3	240
F21E9.2	166
srbc-17	254
C09G9.1	193
F59B2.15	119
pbo-1	196
hrpf-1	362
vab-2	174
F08C6.18	12
srx-56	298
F23B12.1	329
F37C12.21	167
C03E10.1	309
twnk-1	604
str-233	366
irld-25	364
srh-169	330
lmd-5	1518
ceh-57	343
B0478.3	151
F38E1.6	282
T25E12.16	108
fbxc-28	388
kvs-5	521
lact-9	167
F16G10.6	143
gst-21	231
F34D10.4	692
mlt-8	268
Y37D8A.16	163
clec-82	430
oac-51	675
C27A12.4	363
F14D7.11	79
C27C7.5	261
ZK863.1	370
T24B8.7	2938
Y67D8A.2	254
Y38H8A.2	87
Y69A2AR.46	33
M01H9.3	150
Y62E10A.23	113
M28.10	250
unc-76	388
prkl-1	409
F46G10.1	178
C26D10.6	513
emb-4	104
Y110A2AL.7	162
srx-33	254
btb-8	340
F13C5.3	407
mec-1	1604
F39D8.3	66
wah-1	700
ntl-11	616
tre-3	100
nhr-274	317
asp-12	395
ubh-3	227
F28F8.7	222
C16A3.4	375
sek-4	364
Y39A1A.17	207
hrpf-2	348
unc-108	223
abcx-1	710
eel-1	4183
C06E4.6	274
sfxn-1.4	156
sfxn-1.4	326
atgp-2	647
Y105C5B.8	334
atp-3	228
C03G6.6	307
unc-68	5188
K02E10.1	218
cdd-2	166
col-99	735
fkh-7	759
nhr-39	384
ZC84.6	1491
T25G12.11	83
F53F10.2	477
F52C12.6	140
F47G9.6	339
aagr-3	924
otpl-5	572
C44H9.4	1099
F52C6.2	228
arrd-3	287
ceh-37	243
Y75B8A.6	446
T10B10.8	449
C46F11.5	489
ttr-8	138
T25G12.13	310
fbxa-2	300
nhr-137	432
C24H12.4	634
ZK228.4	309
tra-4	543
fbxc-43	187
Y119C1A.1	325
ceh-12	71
ZC250.2	449
btf-1	1649
daf-2	672
F26A1.13	656
T02H6.11	130
tsp-11	287
spsb-1	183
Y55D5A.2	28
F35F10.6	220
apx-1	513
pyk-1	913
unc-8	737
npax-4	202
F47E1.2	744
col-71	371
F26G1.1	941
Y60A3A.19	228
F26E4.4	408
rpoa-49	432
F25B4.7	306
rab-11.2	198
srw-60	382
F21D9.4	195
K08D10.10	33
C33F10.8	463
C55A6.10	547
rab-14	210
ppm-1.d	766
slc-17.5	530
cutl-12	569
otpl-3	566
fkh-7	778
dre-1	1022
ints-13	520
acs-22	652
Y71G12B.10	318
srj-9	251
col-99	696
com-1	525
che-7	563
F54D10.8	457
ZK185.5	352
hrpr-1	611
atln-2	520
vab-10	3564
R02F11.3	489
iars-2	970
Y18H1A.14	467
acr-15	479
cas-2	457
Y17G7B.21	196
R193.2	1897
Y111B2A.10	430
cah-1	209
grld-1	520
spc-1	2432
col-129	337
gei-18	304
C16C8.18	246
pitr-2	494
F42C5.9	552
tag-77	912
ttn-1	7858
Y69H2.3	731
F52G3.1	1172
ZK524.4	1016
pygl-1	624
Y116A8C.25	214
erp-44.1	411
F55H12.2	57
anoh-1	840
F54B11.5	201
Y48E1B.3	360
vab-10	4943
M70.4	822
F44A2.3	574
gfat-2	710
F55G1.7	326
trpp-11	64
srxa-16	300
ugt-14	531
